Customer ID,Gender,Age,Dependents,Population,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Churn
7641-EUYET,Male,76,No,1130,46,Yes,49.11,Yes,Fiber Optic,17,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.7,4541.2,Yes
8922-LIEGH,Female,72,No,254,25,Yes,36.36,Yes,Fiber Optic,6,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.7,2187.55,Yes
8245-UMPYT,Female,66,No,538,16,Yes,32.11,Yes,Fiber Optic,14,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.4,1581.2,Yes
5186-SAMNZ,Male,75,No,21759,1,Yes,41.2,Yes,Fiber Optic,15,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.5,69.5,Yes
5373-SFODM,Male,65,No,521,36,Yes,24.54,Yes,Fiber Optic,5,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,85.25,3132.75,Yes
0022-TCJCI,Male,79,No,63337,45,Yes,10.67,Yes,DSL,17,Yes,No,Yes,No,Yes,One Year,No,Credit Card,62.7,2791.5,Yes
5130-IEKQT,Male,73,No,56330,25,Yes,46.34,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,105.95,2655.25,Yes
3269-ATYWD,Male,79,No,22920,39,Yes,41.93,Yes,Fiber Optic,23,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,95.65,3759.05,Yes
0354-WYROK,Female,70,No,1458,31,Yes,47.95,Yes,Fiber Optic,21,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.9,2911.3,Yes
7576-OYWBN,Male,71,No,23393,3,Yes,30.25,Yes,Fiber Optic,28,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.05,231.8,Yes
5539-TMZLF,Male,69,No,36186,1,Yes,33.84,Yes,Fiber Optic,5,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,69.75,Yes
3336-JORSO,Female,70,No,11147,33,Yes,17.24,Yes,Fiber Optic,25,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,110.45,3655.45,Yes
6861-XWTWQ,Male,71,No,26894,7,Yes,42.92,Yes,Fiber Optic,2,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.25,665.45,Yes
4283-FUTGF,Male,67,No,25399,19,Yes,16.78,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.85,1471.75,Yes
2397-BRLOM,Male,67,No,40239,8,Yes,26.99,Yes,Fiber Optic,2,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.45,583.45,Yes
8510-AWCXC,Female,69,No,16429,13,Yes,7.22,Yes,Fiber Optic,28,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.8,1308.1,Yes
8225-BTJAU,Male,75,No,781,10,Yes,7.51,Yes,Fiber Optic,18,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.25,793.55,Yes
1724-BQUHA,Male,67,No,24443,5,Yes,45.72,Yes,Fiber Optic,6,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,477.7,Yes
4826-XTSOH,Male,66,No,899,1,Yes,38.78,Yes,Fiber Optic,23,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.05,86.05,Yes
2408-WITXK,Female,67,No,18197,10,No,0,Yes,DSL,4,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.7,329.8,Yes
2634-HCZGT,Male,71,No,27023,53,Yes,21.67,Yes,Cable,6,Yes,No,No,Yes,No,One Year,Yes,Bank Withdrawal,60.05,3229.65,Yes
7503-QQRVF,Male,74,No,60620,16,Yes,26.12,Yes,Fiber Optic,8,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,74.3,1178.25,Yes
0709-TVGUR,Female,70,No,49965,9,Yes,17.56,Yes,Fiber Optic,27,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.55,622.9,Yes
3001-CBHLQ,Male,76,No,4264,32,Yes,43.51,Yes,Fiber Optic,22,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.9,3351.55,Yes
4102-OQUPX,Male,67,No,88,1,Yes,17.36,Yes,Fiber Optic,29,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.4,74.4,Yes
3999-QGRJH,Male,80,No,809,8,Yes,14.89,Yes,Fiber Optic,20,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.7,560.85,Yes
2454-RPBRZ,Female,67,No,986,12,Yes,30.63,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.1,1060.2,Yes
2265-CYWIV,Female,68,No,1055,4,Yes,18.91,Yes,Fiber Optic,20,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.6,347.65,Yes
4550-VBOFE,Male,69,No,1519,70,Yes,17.45,Yes,Fiber Optic,20,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,102.95,7101.5,Yes
7409-KIUTL,Female,80,No,48690,1,Yes,28.64,Yes,Fiber Optic,5,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71,71,Yes
1732-VHUBQ,Female,73,No,48690,47,Yes,26.95,Yes,Fiber Optic,26,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.55,3309.25,Yes
0679-IDSTG,Female,73,No,176,1,Yes,37.3,Yes,Fiber Optic,8,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,Yes
8802-UNOJF,Male,65,No,1113,12,Yes,28.63,Yes,Cable,7,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,83.8,1029.75,Yes
6313-GIDIT,Male,73,No,1352,53,No,0,Yes,DSL,25,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.45,2854.55,Yes
2845-AFFTX,Male,78,No,309,41,Yes,22.56,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.8,4259.3,Yes
2815-CPTUL,Male,68,No,532,5,Yes,2.27,Yes,Fiber Optic,17,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.25,331.9,Yes
1891-FZYSA,Male,65,No,200,69,Yes,16.34,Yes,Fiber Optic,4,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.95,6143.15,Yes
9685-WKZGT,Male,67,No,58830,14,Yes,16.32,Yes,Fiber Optic,11,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,1036.75,Yes
6022-UGGSO,Female,70,No,43718,32,Yes,33.22,Yes,Fiber Optic,9,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,2276.95,Yes
3923-CSIHK,Female,69,No,1745,50,Yes,4.6,Yes,Cable,24,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.05,3444.85,Yes
3677-IYRBF,Female,73,No,6096,2,No,0,Yes,DSL,13,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.4,78.65,Yes
8118-LSUEL,Male,74,No,30614,23,Yes,17.62,Yes,Fiber Optic,29,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.4,2483.5,Yes
5277-ZLOOR,Female,78,No,1526,2,Yes,5.49,Yes,Fiber Optic,25,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.55,187.45,Yes
4248-HCETZ,Male,77,No,16599,30,Yes,6.23,Yes,Fiber Optic,4,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,79.65,2365.15,Yes
9174-FKWZE,Female,70,No,15975,1,Yes,22.92,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.45,19.45,Yes
5307-DZCVC,Female,78,No,854,32,Yes,48.95,Yes,Fiber Optic,9,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,85.95,2628.6,Yes
8679-JOEVF,Female,75,No,34894,16,Yes,36.83,Yes,DSL,16,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,59.4,1023.9,Yes
4803-AXVYP,Female,75,No,303,38,Yes,47.39,Yes,Fiber Optic,2,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.55,3734.25,Yes
5649-ANRML,Male,76,No,282,2,Yes,12.96,Yes,Fiber Optic,20,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.1,180.25,Yes
7395-IGJOS,Male,70,No,6189,17,Yes,9.5,Yes,Fiber Optic,16,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,81.5,1329.2,Yes
7890-VYYWG,Male,67,No,3193,3,No,0,Yes,DSL,20,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,36.45,93.7,Yes
9907-SWKKF,Female,69,No,73,1,No,0,Yes,DSL,21,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.05,25.05,Yes
6397-JNZZG,Female,70,No,615,43,No,0,Yes,DSL,21,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,55.55,2342.2,Yes
7779-LGOVN,Male,74,No,263,10,Yes,46.5,Yes,Cable,4,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.65,856.65,Yes
9710-ZUSHQ,Female,77,No,26438,37,Yes,41.85,Yes,Fiber Optic,2,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.75,4056.75,Yes
3902-FOIGH,Male,66,No,1177,12,Yes,48.5,Yes,Fiber Optic,4,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,1218.55,Yes
3318-OSATS,Male,70,No,348,35,Yes,35.1,Yes,Fiber Optic,29,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,95.45,3474.05,Yes
2636-ALXXZ,Female,68,No,678,1,Yes,45.8,Yes,Fiber Optic,10,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,Yes
9885-CSMWE,Female,65,No,45025,1,Yes,18.37,Yes,Fiber Optic,13,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.45,78.45,Yes
8058-JMEQO,Female,76,No,4258,9,Yes,12.91,Yes,Fiber Optic,21,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.45,762.5,Yes
7657-DYEPJ,Male,73,No,44150,38,Yes,5.75,Yes,Cable,30,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,70.15,2497.35,Yes
8276-MQBYC,Male,70,No,30568,51,Yes,19.49,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,97.8,4913.3,Yes
6015-VVHHE,Female,68,No,29310,5,Yes,41.83,Yes,Fiber Optic,25,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,83.15,446.05,Yes
2516-VQRRV,Female,77,No,31963,2,Yes,23.46,Yes,Fiber Optic,25,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.45,158.4,Yes
7580-UGXNC,Female,73,No,15195,2,Yes,25.74,Yes,DSL,6,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,54.85,104.2,Yes
5178-LMXOP,Male,71,No,9960,1,Yes,4.89,Yes,Fiber Optic,11,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.1,95.1,Yes
7056-IMHCC,Male,69,No,40705,53,Yes,7.94,Yes,Fiber Optic,6,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.9,5549.4,Yes
8749-JMNKX,Male,80,No,62425,51,Yes,22.14,Yes,Fiber Optic,30,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.8,4750.95,Yes
0917-EZOLA,Male,66,No,27563,72,Yes,6.03,Yes,Fiber Optic,2,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,104.15,7689.95,Yes
8414-MYSHR,Male,79,No,30933,5,Yes,4.59,Yes,Fiber Optic,11,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.4,449.75,Yes
4988-IQIGL,Male,80,No,49242,1,Yes,28.49,Yes,Fiber Optic,18,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.35,75.35,Yes
4706-AXVKM,Female,78,No,9937,11,Yes,4.1,Yes,Fiber Optic,5,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.8,906.85,Yes
5889-JTMUL,Female,67,No,22177,50,Yes,31.56,Yes,Fiber Optic,4,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.05,4888.7,Yes
9026-RNUJS,Male,73,No,40376,5,Yes,18.69,Yes,DSL,28,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,50.35,237.25,Yes
1624-NALOJ,Male,75,No,57146,5,Yes,36.36,Yes,Fiber Optic,12,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.8,502.6,Yes
6210-KBBPI,Male,67,No,44099,9,Yes,10.66,Yes,Fiber Optic,15,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,99.45,919.4,Yes
2260-USTRB,Female,75,No,3133,2,Yes,9.55,Yes,Fiber Optic,28,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.2,115.95,Yes
8623-TMRBY,Male,80,No,9278,51,Yes,43.58,Yes,Cable,22,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.2,4146.05,Yes
6900-PXRMS,Male,72,No,7863,26,Yes,1.26,Yes,Fiber Optic,18,No,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,105.75,2710.25,Yes
3346-BRMIS,Female,70,No,3849,18,No,0,Yes,DSL,12,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,48.35,810.7,Yes
2722-JMONI,Female,73,No,17944,1,Yes,24.24,Yes,Cable,9,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.55,49.55,Yes
7579-OOPEC,Female,75,No,1831,2,Yes,6.86,Yes,DSL,20,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,50.15,115.1,Yes
1771-OADNZ,Male,70,No,2615,29,Yes,35.38,Yes,Fiber Optic,21,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.9,2745.2,Yes
0612-RTZZA,Female,77,No,44692,1,No,0,Yes,DSL,15,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.25,25.25,Yes
4433-JCGCG,Male,80,No,47224,46,Yes,5.36,Yes,Fiber Optic,22,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101,4680.05,Yes
9488-HGMJH,Female,78,No,3873,1,Yes,24.75,Yes,Fiber Optic,22,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,71.15,71.15,Yes
4818-QIUFN,Female,69,No,5529,20,Yes,11.82,Yes,Fiber Optic,5,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.15,1520.9,Yes
6961-VCPMC,Male,71,No,732,46,Yes,48.62,Yes,Fiber Optic,3,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.4,3605.2,Yes
4424-TKOPW,Male,70,No,10484,2,Yes,25.19,Yes,Fiber Optic,14,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,196.75,Yes
4201-JMNGR,Female,66,No,5256,1,Yes,26.22,Yes,Cable,22,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.8,55.8,Yes
1866-RZZQS,Male,77,No,31230,41,Yes,42.06,Yes,Fiber Optic,21,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.4,4187.75,Yes
8631-NBHFZ,Male,71,No,5395,66,Yes,30.03,Yes,DSL,15,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,79.4,5154.6,Yes
4958-XCBDQ,Male,68,No,12083,35,Yes,39.69,Yes,Fiber Optic,25,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.4,3496.3,Yes
8337-UPOAQ,Male,71,No,4253,10,Yes,16.88,Yes,Fiber Optic,24,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.8,914.3,Yes
6712-OAWRH,Female,79,No,12149,26,Yes,34.69,Yes,Fiber Optic,27,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.25,2351.8,Yes
5914-DVBWJ,Female,80,No,17147,18,Yes,2.36,Yes,Fiber Optic,21,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.45,1505.85,Yes
8644-XLFBW,Male,65,No,4546,1,Yes,28.46,Yes,Fiber Optic,12,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.65,71.65,Yes
1833-VGRUM,Female,70,No,36817,1,Yes,48.95,Yes,Fiber Optic,23,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.2,74.2,Yes
8374-XGEJJ,Male,68,No,3070,43,Yes,31.25,Yes,Fiber Optic,20,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,101,4388.4,Yes
6946-LMSQS,Male,80,No,46171,25,Yes,33.63,Yes,Fiber Optic,25,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,89.05,2177.45,Yes
4039-HEUNW,Male,77,No,26419,36,Yes,16.61,Yes,Fiber Optic,3,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.5,3436.1,Yes
0812-WUPTB,Male,65,No,13422,1,Yes,49.6,Yes,Fiber Optic,13,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.85,70.85,Yes
2403-BCASL,Male,66,No,44117,41,Yes,45.04,Yes,Cable,29,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.95,4534.9,Yes
3871-IKPYH,Male,70,No,42853,1,Yes,16.19,Yes,Fiber Optic,12,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.1,69.1,Yes
1304-NECVQ,Female,69,No,2966,2,Yes,43.96,Yes,Fiber Optic,14,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.55,149.55,Yes
5655-JSMZM,Male,66,No,18036,49,Yes,32.36,Yes,Fiber Optic,2,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.2,4718.25,Yes
4505-EXZHB,Female,75,No,823,6,Yes,8.91,Yes,Fiber Optic,27,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,74.4,434.1,Yes
8972-HJWNV,Female,75,No,6918,7,Yes,21.43,Yes,Fiber Optic,12,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.55,646.85,Yes
2860-RANUS,Female,67,No,302,20,Yes,29.29,Yes,Fiber Optic,15,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,85.8,1727.5,Yes
0406-BPDVR,Female,75,No,44741,54,Yes,33.49,Yes,Fiber Optic,8,No,Yes,No,No,Yes,One Year,Yes,Credit Card,101.5,5373.1,Yes
5276-KQWHG,Female,74,No,88,2,Yes,15.32,Yes,Fiber Optic,21,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,131.65,Yes
9667-EQRXU,Female,74,No,2241,30,No,0,Yes,Cable,7,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,40.3,1172.95,Yes
0946-CLJTI,Male,67,No,34045,58,Yes,3.18,Yes,Fiber Optic,5,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,5812.6,Yes
0324-BRPCJ,Female,74,No,6787,68,Yes,21.33,Yes,Cable,24,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.2,6851.65,Yes
9189-JWSHV,Female,69,No,152,24,Yes,13.38,Yes,Fiber Optic,12,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,2264.05,Yes
0576-WNXXC,Male,70,No,12587,27,Yes,39.49,Yes,Fiber Optic,7,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.55,2510.2,Yes
5482-PLVPE,Female,79,No,47453,2,No,0,Yes,DSL,11,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.35,41.85,Yes
4902-OHLSK,Female,76,No,17929,29,Yes,20.98,Yes,Fiber Optic,16,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.65,2862.75,Yes
0495-ZBNGW,Male,78,No,148,5,Yes,6.66,Yes,Fiber Optic,14,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,79.9,343.95,Yes
2357-COQEK,Female,79,No,6876,28,Yes,28.14,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.3,2890.65,Yes
2034-CGRHZ,Male,73,No,384,24,Yes,3.23,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,102.95,2496.7,Yes
9360-AHGNL,Female,74,No,18650,43,Yes,8.75,Yes,Fiber Optic,13,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,109.55,4830.25,Yes
5485-WUYWF,Male,73,No,3193,2,Yes,5.57,Yes,Cable,24,Yes,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,66.4,94.55,Yes
2632-UCGVD,Male,71,No,77683,66,Yes,49.85,Yes,Fiber Optic,14,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,100.05,6871.9,Yes
6425-YQLLO,Female,68,No,16717,66,Yes,27.75,Yes,Fiber Optic,11,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,105.95,6975.25,Yes
2091-RFFBA,Female,70,No,173,31,Yes,15.43,Yes,Fiber Optic,2,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.9,2217.15,Yes
6899-PPEEA,Female,66,No,37218,37,Yes,3.3,Yes,Fiber Optic,2,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.55,3580.3,Yes
4597-NUCQV,Male,65,No,54876,24,Yes,28.98,Yes,Fiber Optic,30,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2440.15,Yes
3754-DXMRT,Male,78,No,55720,2,Yes,43.66,Yes,DSL,25,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.15,92.65,Yes
7130-VTEWQ,Female,74,No,28403,8,Yes,13.8,Yes,Fiber Optic,6,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.75,606.25,Yes
7903-CMPEY,Male,78,No,9038,1,Yes,17.51,Yes,Fiber Optic,21,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.3,80.3,Yes
1704-NRWYE,Female,79,No,1885,9,Yes,43.34,Yes,Fiber Optic,2,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.85,751.65,Yes
7481-ATQQS,Female,76,No,10520,49,Yes,44.88,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,90.85,4515.85,Yes
0023-HGHWL,Male,67,No,41707,1,No,0,Yes,Cable,9,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.1,25.1,Yes
1792-UXAFY,Female,80,No,18197,17,Yes,30.37,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.15,1496.9,Yes
6161-UUUTA,Male,77,No,49657,3,Yes,2.98,Yes,Fiber Optic,3,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.9,260.9,Yes
6543-XRMYR,Female,73,No,30814,30,Yes,43.61,Yes,Fiber Optic,8,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,99.7,2967.35,Yes
2479-BRAMR,Male,74,No,4353,41,Yes,45.84,Yes,Fiber Optic,18,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.75,3273.55,Yes
3714-JTVOV,Female,76,No,1508,42,Yes,2.9,Yes,Fiber Optic,21,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.15,3229.4,Yes
8580-QVLOC,Female,78,No,23100,72,Yes,25.77,Yes,DSL,6,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,92.45,6440.25,Yes
2012-NWRPA,Female,78,No,47613,11,Yes,1.28,Yes,Fiber Optic,14,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.55,1131.2,Yes
8808-ELEHO,Male,66,No,26055,8,Yes,5.02,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.25,585.95,Yes
9058-CBREO,Female,69,No,11463,1,Yes,22.56,Yes,Cable,2,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.55,50.55,Yes
8063-GBATB,Female,74,No,1591,27,Yes,31.17,Yes,Fiber Optic,25,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.25,2287.25,Yes
1069-XAIEM,Female,68,No,2229,1,Yes,16.37,Yes,Fiber Optic,7,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.05,85.05,Yes
6987-XQSJT,Female,68,No,1584,54,Yes,45.77,Yes,Fiber Optic,10,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.5,4370.25,Yes
0722-TROQR,Female,68,No,67411,4,Yes,26.23,Yes,Fiber Optic,29,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,321.75,Yes
6402-ZFPPI,Female,75,No,40750,25,Yes,36.5,Yes,Fiber Optic,30,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,102.8,2660.2,Yes
9965-YOKZB,Male,73,No,659,9,Yes,10.04,Yes,Fiber Optic,13,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.85,790.15,Yes
0504-HHAPI,Female,72,No,228,27,Yes,16.94,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Month-to-Month,No,Credit Card,88.3,2467.75,Yes
3791-LGQCY,Female,68,No,11191,56,Yes,33.81,Yes,Cable,29,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,100.65,5688.05,Yes
8166-ZZTFS,Female,74,No,25173,66,Yes,21.7,Yes,Cable,3,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,80.55,5265.1,Yes
2956-GGUCQ,Male,71,No,5501,24,Yes,2.05,Yes,Fiber Optic,22,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.85,1772.25,Yes
2778-OCLGR,Male,75,No,88,24,No,0,Yes,DSL,5,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,39.1,971.3,Yes
7067-KSAZT,Female,66,No,32848,65,Yes,18.69,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,106.25,6979.8,Yes
9300-AGZNL,Male,76,No,587,1,Yes,21.85,Yes,Fiber Optic,29,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94,94,Yes
1112-CUNAO,Female,67,No,531,15,Yes,4.28,Yes,Fiber Optic,6,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.85,1424.95,Yes
